Year,Business (Main),Business (All),Status,Holding Name,Postcode,Field Group,Parent Field Name,Field Defined Name,Part Field Reference,Official Area ha,Map Sheet,NG Number,Field Number,Field Reference,Crop Group,Variety,Plan Reference,Job Reference,Actual Issued Date,Heading Category,Heading Type,Heading Group,Heading,Product Name,Sentinel MAPP,Application Area ha,Rate per Application Area ha,Working Area ha,Rate per Working Area ha,Quantity,Units,Crop Sequence
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,NF OSR Drilling,NF OSR Drilling 11/8/2023 #06 Stubton,45164,Variable Costs,Seed / Plants,Seed / Plants,Seed / Plants,LG Adeline,,30.92,0.355,30.92,0.355,10.961,SBUnit,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,NF OSR Drilling,NF OSR Drilling 11/8/2023 #06 Stubton,45164,Fixed Costs,Machinery Costs,Establishment,Establishment,Drill Vaderstad Tempo 9m + Grange toolbar,,30.92,1,30.92,1,30.92,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,NF Rolling post drilling,NF Rolling post drilling 21/8/2023 #04 Stubton North Block OSR,45167,Fixed Costs,Machinery Costs,Other Machinery,Other Machinery,Roll,,30.92,1,30.92,1,30.92,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,NF Slug pellets,NF Slug pellets 31/7/2023 #13 Stubton buckwheat,45163,Variable Costs,Seed / Plants,Seed / Plants,Seed / Plants,Buckwheat,,30.92,5.3,30.92,5.3,163.888,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,NF Slug pellets,NF Slug pellets 31/7/2023 #13 Stubton buckwheat,45163,Fixed Costs,Machinery Costs,Application,Application,Fert Spread,,30.92,1,30.92,1,30.92,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,NF Slug pellets,NF Slug pellets 31/7/2023 #16 Stubton 2nd pass,45175,Variable Costs,Pesticides,Molluscicides,Molluscicides,Menorexx (18842),18842,30.92,4.036,30.92,4.036,124.778,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B/03,B,30.92,SK8851,3826,75,,Rape Winter,LG Adeline,NF Slug pellets,NF Slug pellets 31/7/2023 #16 Stubton 2nd pass,45175,Fixed Costs,Machinery Costs,Application,Application,Pellets Applied,,30.92,1,30.92,1,30.92,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Foliar tissue test,,6.45,0,6.45,0,0.001,Item,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Seed Testing,,6.45,0,6.45,0,0.003,SBUnit,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,"Soil Sampling ph, P, K Mg",,6.45,0.003,6.45,0.003,0.016,Block,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYLsense Variable Rate N,,6.45,0,6.45,0,0.001,Pack,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Weather Station,,6.45,0.001,6.45,0.001,0.009,Item,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Pesticides,Adjuvants,Adjuvants,All Clear Extra,,6.45,0.012,6.45,0.012,0.08,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,NF Maize Drilling,NF Maize Drilling 3/5/2024 #06 Resolute,45416,Variable Costs,Nutrition,Fertiliser,Fertiliser,DAP 18.46.0,,6.45,103.078,6.45,103.078,664.856,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,NF Maize Drilling,NF Maize Drilling 3/5/2024 #06 Resolute,45416,Variable Costs,Seed / Plants,Seed / Plants,Seed / Plants,Resolute maize seed,,6.45,2.679,6.45,2.679,17.281,SBUnit,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,NF Maize Drilling,NF Maize Drilling 3/5/2024 #06 Resolute,45416,Fixed Costs,Machinery Costs,Establishment,Establishment,Drill Vaderstad Tempo 9m,,6.45,1,6.45,1,6.45,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,NF Maize Harvest,NF Maize Harvest 10/10/2024 #01,45204,Fixed Costs,Machinery Costs,Harvest,Harvest,Krone Forager/carting/clamping,,6.45,1,6.45,1,6.45,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,NF SLD / Quattro,NF SLD / Quattro 24/7/2023 #07,45167,Fixed Costs,Machinery Costs,Establishment,Establishment,Sumo Quattro,,6.45,1,6.45,1,6.45,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,NF Solid Muck Spreading,NF Solid Muck Spreading 24/7/2023 #01 Stubton Pig Muck,45166,Variable Costs,Nutrition,Organic Manure,Organic Manure,Pig Manure (Stubton),,6.45,20,6.45,20,129,t,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,NF Solid Muck Spreading,NF Solid Muck Spreading 24/7/2023 #01 Stubton Pig Muck,45166,Fixed Costs,Machinery Costs,Application,Application,Trailed Muck Spreader,,6.45,1,6.45,1,6.45,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Popular Field,Popular Field.B/02,B,6.45,SK8848,7180,75,,Maize Forage,Resolute,Soyl Sampling,Soyl Sampling 21/11/2023 #10 nocton survey,45448,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYL soil survey,,6.45,1.017,6.45,1.017,6.558,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rectory,Rectory.B/06,B,17.33,SK8748,6143,75,,Wheat Winter,KWS Extase,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Foliar tissue test,,17.33,0,17.33,0,0.002,Item,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rectory,Rectory.B/06,B,17.33,SK8748,6143,75,,Wheat Winter,KWS Extase,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Seed Testing,,17.33,0,17.33,0,0.008,SBUnit,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rectory,Rectory.B/06,B,17.33,SK8748,6143,75,,Wheat Winter,KWS Extase,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,"Soil Sampling ph, P, K Mg",,17.33,0.003,17.33,0.003,0.044,Block,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rectory,Rectory.B/06,B,17.33,SK8748,6143,75,,Wheat Winter,KWS Extase,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYLsense Variable Rate N,,17.33,0,17.33,0,0.003,Pack,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rectory,Rectory.B/06,B,17.33,SK8748,6143,75,,Wheat Winter,KWS Extase,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Weather Station,,17.33,0.001,17.33,0.001,0.025,Item,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rectory,Rectory.B/06,B,17.33,SK8748,6143,75,,Wheat Winter,KWS Extase,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Pesticides,Adjuvants,Adjuvants,All Clear Extra,,17.33,0.012,17.33,0.012,0.214,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rectory,Rectory.B/06,B,17.33,SK8748,6143,75,,Wheat Winter,KWS Extase,NF Combining,NF Combining 18/7/2024 #03,45542,Fixed Costs,Machinery Costs,Harvest,Harvest,Claas Lexion 780,,17.33,1,17.33,1,17.33,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rectory,Rectory.B/06,B,17.33,SK8748,6143,75,,Wheat Winter,KWS Extase,NF Winter wheat drilling,NF Winter wheat drilling 3/10/2023 #08 Stubton Extase,45209,Variable Costs,Seed / Plants,Seed / Plants,Seed / Plants,KWS Extase FSS VD_Latitude,,17.33,154.03,17.33,154.03,2669.348,kg,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rectory,Rectory.B/06,B,17.33,SK8748,6143,75,,Wheat Winter,KWS Extase,NF Winter wheat drilling,NF Winter wheat drilling 3/10/2023 #08 Stubton Extase,45209,Fixed Costs,Machinery Costs,Establishment,Establishment,Drill Horsch Avatar 12m,,17.33,1,17.33,1,17.33,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rectory,Rectory.B/06,B,17.33,SK8748,6143,75,,Wheat Winter,KWS Extase,Soyl Sampling,Soyl Sampling 21/11/2023 #10 nocton survey,45448,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYL soil survey,,17.33,1.017,17.33,1.017,17.621,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B/03,B,13.34,SK8749,9194,75,,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Foliar tissue test,,13.34,0,13.34,0,0.002,Item,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B/03,B,13.34,SK8749,9194,75,,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Seed Testing,,13.34,0,13.34,0,0.006,SBUnit,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B/03,B,13.34,SK8749,9194,75,,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,"Soil Sampling ph, P, K Mg",,13.34,0.003,13.34,0.003,0.034,Block,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B/03,B,13.34,SK8749,9194,75,,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYLsense Variable Rate N,,13.34,0,13.34,0,0.002,Pack,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B/03,B,13.34,SK8749,9194,75,,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Weather Station,,13.34,0.001,13.34,0.001,0.02,Item,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B/03,B,13.34,SK8749,9194,75,,Wheat Winter,Crusoe,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Pesticides,Adjuvants,Adjuvants,All Clear Extra,,13.34,0.012,13.34,0.012,0.165,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B/03,B,13.34,SK8749,9194,75,,Wheat Winter,Crusoe,NF Combining,NF Combining 18/7/2024 #03,45542,Fixed Costs,Machinery Costs,Harvest,Harvest,Claas Lexion 780,,13.34,1,13.34,1,13.34,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B/03,B,13.34,SK8749,9194,75,,Wheat Winter,Crusoe,NF Rolling post drilling,NF Rolling post drilling 21/8/2023 #10 Stubton Ex Group 1 post rexius roll,45517,Fixed Costs,Machinery Costs,Other Machinery,Other Machinery,Roll,,13.34,1,13.34,1,13.34,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B/03,B,13.34,SK8749,9194,75,,Wheat Winter,Crusoe,NF Solid Muck Spreading,NF Solid Muck Spreading 24/7/2023 #01 Stubton Pig Muck,45138,Variable Costs,Nutrition,Organic Manure,Organic Manure,Pig Manure (Stubton),,13.34,20,13.34,20,266.8,t,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B/03,B,13.34,SK8749,9194,75,,Wheat Winter,Crusoe,NF Solid Muck Spreading,NF Solid Muck Spreading 24/7/2023 #01 Stubton Pig Muck,45138,Fixed Costs,Machinery Costs,Application,Application,Trailed Muck Spreader,,13.34,1,13.34,1,13.34,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B/03,B,13.34,SK8749,9194,75,,Wheat Winter,Crusoe,NF Winter wheat drilling,NF Winter wheat drilling 3/10/2023 #02 Stubton Crusoe Avatar,45207,Variable Costs,Seed / Plants,Seed / Plants,Seed / Plants,Crusoe FSS VD_Tiros,,13.34,198.199,13.34,198.199,2643.97,kg,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B/03,B,13.34,SK8749,9194,75,,Wheat Winter,Crusoe,NF Winter wheat drilling,NF Winter wheat drilling 3/10/2023 #02 Stubton Crusoe Avatar,45207,Fixed Costs,Machinery Costs,Establishment,Establishment,Drill Horsch Avatar 12m,,13.34,1,13.34,1,13.34,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B/03,B,13.34,SK8749,9194,75,,Wheat Winter,Crusoe,Soyl Sampling,Soyl Sampling 21/11/2023 #10 nocton survey,45448,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYL soil survey,,13.34,1.017,13.34,1.017,13.564,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.B/02,B,14.78,SK8848,3851,75,,Rye Winter,KWS Tayo,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Foliar tissue test,,14.78,0,14.78,0,0.002,Item,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.B/02,B,14.78,SK8848,3851,75,,Rye Winter,KWS Tayo,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Seed Testing,,14.78,0,14.78,0,0.007,SBUnit,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.B/02,B,14.78,SK8848,3851,75,,Rye Winter,KWS Tayo,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,"Soil Sampling ph, P, K Mg",,14.78,0.003,14.78,0.003,0.037,Block,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.B/02,B,14.78,SK8848,3851,75,,Rye Winter,KWS Tayo,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYLsense Variable Rate N,,14.78,0,14.78,0,0.003,Pack,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.B/02,B,14.78,SK8848,3851,75,,Rye Winter,KWS Tayo,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Weather Station,,14.78,0.001,14.78,0.001,0.022,Item,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.B/02,B,14.78,SK8848,3851,75,,Rye Winter,KWS Tayo,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Pesticides,Adjuvants,Adjuvants,All Clear Extra,,14.78,0.012,14.78,0.012,0.183,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.B/02,B,14.78,SK8848,3851,75,,Rye Winter,KWS Tayo,NF Summer Forage Harvest,NF Summer Forage Harvest 13/7/2024 #02 Rye,45477,Fixed Costs,Machinery Costs,Harvest,Harvest,Krone Forager/carting/clamping,,14.78,1,14.78,1,14.78,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.B/02,B,14.78,SK8848,3851,75,,Rye Winter,KWS Tayo,NF Topdown,NF Topdown 15/8/2023 #04 stubton,45208,Fixed Costs,Machinery Costs,Establishment,Establishment,Vaderstad Top Down,,14.78,1,14.78,1,14.78,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.B/02,B,14.78,SK8848,3851,75,,Rye Winter,KWS Tayo,NF Winter Rye drilling,NF Winter Rye drilling 25/9/2023 #01 Stubton,45204,Variable Costs,Seed / Plants,Seed / Plants,Seed / Plants,KWS Tayo,,14.78,2.66,14.78,2.66,39.321,SBUnit,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.B/02,B,14.78,SK8848,3851,75,,Rye Winter,KWS Tayo,NF Winter Rye drilling,NF Winter Rye drilling 25/9/2023 #01 Stubton,45204,Fixed Costs,Machinery Costs,Establishment,Establishment,Drill Combi,,14.78,1,14.78,1,14.78,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.B/02,B,14.78,SK8848,3851,75,,Rye Winter,KWS Tayo,Soyl Sampling,Soyl Sampling 21/11/2023 #10 nocton survey,45448,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYL soil survey,,14.78,1.017,14.78,1.017,15.028,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.D/04,D,4.25,SK8848,3851,75,,Barley Spring,Laureate,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Foliar tissue test,,4.25,0,4.25,0,0.001,Item,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.D/04,D,4.25,SK8848,3851,75,,Barley Spring,Laureate,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Seed Testing,,4.25,0,4.25,0,0.002,SBUnit,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.D/04,D,4.25,SK8848,3851,75,,Barley Spring,Laureate,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,"Soil Sampling ph, P, K Mg",,4.25,0.003,4.25,0.003,0.011,Block,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.D/04,D,4.25,SK8848,3851,75,,Barley Spring,Laureate,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,SOYLsense Variable Rate N,,4.25,0,4.25,0,0.001,Pack,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.D/04,D,4.25,SK8848,3851,75,,Barley Spring,Laureate,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Other Variable Costs,Other Variable Costs,Other Variable Costs,Weather Station,,4.25,0.001,4.25,0.001,0.006,Item,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.D/04,D,4.25,SK8848,3851,75,,Barley Spring,Laureate,misc costs,misc costs 28/3/2024 #01,45373,Variable Costs,Pesticides,Adjuvants,Adjuvants,All Clear Extra,,4.25,0.012,4.25,0.012,0.052,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,South Yard Field,South Yard Field.D/04,D,4.25,SK8848,3851,75,,Barley Spring,Laureate,NF Spring Barley Drilling,NF Spring Barley Drilling 5/12/2023 #05 Stubton,45361,Variable Costs,Seed / Plants,Seed / Plants,Seed / Plants,Laureate FSS VD_Nuello,,4.25,183.434,4.25,183.434,779.594,kg,1
